"","GEOID","Time.Period","Coverage"
"3426","12086009808","2015_2019",0.0011900097057928
"3427","12086009901","2010_2014",0.000418289598012553
"3428","12086009901","2015_2019",0.000458335530761421
"3429","12086009903","2010_2014",0.000581979090884852
"3430","12086009903","2015_2019",0.000288537076442035
"3431","12086009904","2010_2014",0.000896876449092765
"3432","12086009904","2015_2019",0.00109609084931319
"3433","12086009905","2010_2014",0.000141342756183746
"3434","12086009905","2015_2019",0
"3435","12086009906","2010_2014",0.000434939250842949
"3436","12086009906","2015_2019",0.000255240781207765
"3437","12086010001","2010_2014",0.00130465140716615
"3438","12086010001","2015_2019",0.000593656347662965
"3439","12086010005","2010_2014",0.00213399097622235
"3440","12086010005","2015_2019",0.00154844666723215
"3441","12086010006","2010_2014",0.000563644755163994
"3442","12086010006","2015_2019",0.000290629821295395
"3443","12086010009","2010_2014",0.00153838912704554
"3444","12086010009","2015_2019",0.000867787965773598
"3445","12086010010","2010_2014",0.00123268547225299
"3446","12086010010","2015_2019",0.00115303974874569
"3447","12086010011","2010_2014",0
"3448","12086010011","2015_2019",0
"3449","12086010012","2010_2014",0.000415770531617929
"3450","12086010012","2015_2019",0.000692082673614212
"3451","12086010013","2010_2014",0.00214050265910461
"3452","12086010013","2015_2019",0.00126033883225876
"3453","12086010015","2010_2014",0.000167926112510495
"3454","12086010015","2015_2019",0
"3455","12086010016","2010_2014",0.00177960769191138
"3456","12086010016","2015_2019",0.00243301027645581
"3457","12086010193","2010_2014",0.00365854243744406
"3458","12086010193","2015_2019",0.00218234617282487
"3459","12086010198","2010_2014",0.00158772898032559
"3460","12086010198","2015_2019",0.000821824355764166
"3461","12086010201","2010_2014",0.000549994375885398
"3462","12086010201","2015_2019",0.00140821529221534
"3463","12086010204","2010_2014",0.000733298218212199
"3464","12086010204","2015_2019",0.000526671581035893
"3465","12086010205","2010_2014",0.000154440154440154
"3466","12086010205","2015_2019",0.00014760147601476
"3467","12086010207","2010_2014",0.000126662444585181
"3468","12086010207","2015_2019",0.000510054969525418
"3469","12086010208","2010_2014",0
"3470","12086010208","2015_2019",0.000128287363694676
"3471","12086010209","2010_2014",0.00204802471210276
"3472","12086010209","2015_2019",0.000885669884003481
"3473","12086010210","2010_2014",0.00087823210382475
"3474","12086010210","2015_2019",0.00101204304881243
"3475","12086010300","2010_2014",0.000902379595024704
"3476","12086010300","2015_2019",0.000839082663950621
"3477","12086010400","2010_2014",0.000975458254306641
"3478","12086010400","2015_2019",0.00022271714922049
"3479","12086010500","2010_2014",0.00127530718553835
"3480","12086010500","2015_2019",0.00190376096360249
"3481","12086010604","2010_2014",0.00208427552419523
"3482","12086010604","2015_2019",0.00152058814407086
"3483","12086010606","2010_2014",0.00154856141637828
"3484","12086010606","2015_2019",0.00152596977253252
"3485","12086010608","2010_2014",0.00101755108168646
"3486","12086010608","2015_2019",0.000794390197978944
"3487","12086010609","2010_2014",0.0013729397033005
"3488","12086010609","2015_2019",0.00203098850899208
"3489","12086010610","2010_2014",0.00178962375868022
"3490","12086010610","2015_2019",0.0013986315693751
"3491","12086010612","2010_2014",0.0018927640956207
"3492","12086010612","2015_2019",0.00538492888986856
"3493","12086010613","2010_2014",0.00197840245702929
"3494","12086010613","2015_2019",0.00187817660609506
"3495","12086010614","2010_2014",0.00229841150586151
"3496","12086010614","2015_2019",0.00158352756916527
"3497","12086010617","2010_2014",0.00257293412770086
"3498","12086010617","2015_2019",0.00212336625766681
"3499","12086010703","2010_2014",0.000802450594624591
"3500","12086010703","2015_2019",0.00053109305036722
"3501","12086010704","2010_2014",0.000761365659684971
"3502","12086010704","2015_2019",0.00117275736035792
"3503","12086010801","2010_2014",0.000809772868281192
"3504","12086010801","2015_2019",0.000296698662589264
"3505","12086010802","2010_2014",0.000404416196260861
"3506","12086010802","2015_2019",0.000825483572143629
"3507","12086010900","2010_2014",0
"3508","12086010900","2015_2019",0
"3509","12086011001","2010_2014",0.000147713388025833
"3510","12086011001","2015_2019",0.000351566953267214
"3511","12086011003","2010_2014",0.00154013734573146
"3512","12086011003","2015_2019",0.00146091368312511
"3513","12086011005","2010_2014",0.00167035322104856
"3514","12086011005","2015_2019",0.000896745537802724
"3515","12086011007","2010_2014",0.00270909840993078
"3516","12086011007","2015_2019",0.00288997148441748
"3517","12086011008","2010_2014",0.00212699978499795
"3518","12086011008","2015_2019",0.00124310150037679
"3519","12086011009","2010_2014",0.00221131224360522
"3520","12086011009","2015_2019",0.000829355667416889
"3521","12086011101","2010_2014",0.000158375437232802
"3522","12086011101","2015_2019",8.51063829787234e-05
"3523","12086011102","2010_2014",0.000716434199989316
"3524","12086011102","2015_2019",0.000821937717673948
"3525","12086011201","2010_2014",0.00100588369468724
"3526","12086011201","2015_2019",0.00160711987244803
"3527","12086011202","2010_2014",0.000803978944178214
"3528","12086011202","2015_2019",0.000552837727895272
"3529","12086011300","2010_2014",0.000672490895335998
"3530","12086011300","2015_2019",0
"3531","12086011401","2010_2014",0.000972159976734006
"3532","12086011401","2015_2019",0.000227360511552263
"3533","12086011403","2010_2014",0.000666434634404251
"3534","12086011403","2015_2019",0.000359546611485531
"3535","12086011404","2010_2014",0.00146746970470846
"3536","12086011404","2015_2019",0.00118227243500909
"3537","12086011500","2010_2014",0.00128231768845066
"3538","12086011500","2015_2019",0.0020436242677526
"3539","12086011600","2010_2014",0.00224720834983464
"3540","12086011600","2015_2019",0.00137143104728562
"3541","12086011700","2010_2014",0.000447917227070811
"3542","12086011700","2015_2019",0.000511703664384856
"3543","12086011800","2010_2014",0.00274210440633747
"3544","12086011800","2015_2019",0.00119264029935063
"3545","12086011900","2010_2014",0.00188089961170403
"3546","12086011900","2015_2019",0.00771866990028744
"3547","12086012000","2010_2014",0
"3548","12086012000","2015_2019",0
"3549","12086012100","2010_2014",0.000131552115018806
"3550","12086012100","2015_2019",0.00102366872962897
"3551","12086012200","2010_2014",0.00240010260236973
"3552","12086012200","2015_2019",0.00193510166223647
"3553","12086012300","2010_2014",0.00192847105729573
"3554","12086012300","2015_2019",0.00282363884286121
"3555","12086012400","2010_2014",0.00208412356058697
"3556","12086012400","2015_2019",0.00138572786430412
"3557","12086012500","2010_2014",0.000477822528585257
"3558","12086012500","2015_2019",0.000470632241498633
"3559","12086012600","2010_2014",0.000108636610537751
"3560","12086012600","2015_2019",0.000313973499337004
"3561","12086012700","2010_2014",0.00206783497789673
"3562","12086012700","2015_2019",0.00304430582834291
"3563","12086012800","2010_2014",0.00222914944710134
"3564","12086012800","2015_2019",0.00130980969384145
"3565","12086012900","2010_2014",0.00262235251885834
"3566","12086012900","2015_2019",0.000283323670782296
"3567","12086013000","2010_2014",0.0013363153151075
"3568","12086013000","2015_2019",0.000289761075673713
"3569","12086013100","2010_2014",0.0001185536455246
"3570","12086013100","2015_2019",0
"3571","12086013200","2010_2014",0.00046845459118037
"3572","12086013200","2015_2019",0.000238482777684806
"3573","12086013300","2010_2014",0.000131752305665349
"3574","12086013300","2015_2019",0.000111049416990561
"3575","12086013400","2010_2014",0.000874600173527926
"3576","12086013400","2015_2019",0.000379667954324416
"3577","12086013500","2010_2014",0
"3578","12086013500","2015_2019",0.000243313413650933
"3579","12086013600","2010_2014",0
"3580","12086013600","2015_2019",0.00020304652239026
"3581","12086013800","2010_2014",0.00091236455318991
"3582","12086013800","2015_2019",0
"3583","12086013900","2010_2014",0.000292420087821902
"3584","12086013900","2015_2019",0.000628833033154308
"3585","12086014200","2010_2014",0.00143078855495805
"3586","12086014200","2015_2019",0.000298090565555768
"3587","12086014300","2010_2014",0.00137953820669986
"3588","12086014300","2015_2019",0.000620596950083872
"3589","12086014400","2010_2014",0.00091898423906727
"3590","12086014400","2015_2019",0.0010990514987856
"3591","12086014500","2010_2014",0.0026369214182791
"3592","12086014500","2015_2019",0.000976924995786336
"3593","12086014600","2010_2014",0.00301572392542978
"3594","12086014600","2015_2019",0.000990909421469366
"3595","12086014700","2010_2014",0.00173933638340137
"3596","12086014700","2015_2019",0.000451580889946998
"3597","12086014800","2010_2014",0.00249833881909354
"3598","12086014800","2015_2019",0.000220866151332634
"3599","12086014900","2010_2014",0.00234736787287777
"3600","12086014900","2015_2019",0.00168289880999631
"3601","12086015000","2010_2014",0.00143325939996011
"3602","12086015000","2015_2019",0.00166500241463846
"3603","12086015100","2010_2014",0.00213269492975031
"3604","12086015100","2015_2019",0.00186035623094939
"3605","12086015200","2010_2014",0.00113998741083274
"3606","12086015200","2015_2019",0.00132524180747656
"3607","12086015300","2010_2014",0.00282018627644538
"3608","12086015300","2015_2019",0.00145883697443574
"3609","12086015400","2010_2014",0.00162888628820629
"3610","12086015400","2015_2019",0.0012576940021496
"3611","12086015500","2010_2014",0.00162349376401038
"3612","12086015500","2015_2019",0.00200926381193219
"3613","12086015600","2010_2014",0.00102035282381193
"3614","12086015600","2015_2019",0.00180398011199937
"3615","12086015700","2010_2014",0.0022311595808436
"3616","12086015700","2015_2019",0.00232879902591618
"3617","12086015800","2010_2014",0.00137378037390852
"3618","12086015800","2015_2019",0.00184153706865131
"3619","12086015900","2010_2014",0.00202293785609265
"3620","12086015900","2015_2019",0.000735162564875523
"3621","12086016000","2010_2014",0.00207448598826556
"3622","12086016000","2015_2019",0.00111012924723105
"3623","12086016100","2010_2014",0.00145205064770382
"3624","12086016100","2015_2019",0.000888662351244567
"3625","12086016200","2010_2014",0.00125809812594148
"3626","12086016200","2015_2019",0.000912740558805427
"3627","12086016300","2010_2014",0.00117731245673087
"3628","12086016300","2015_2019",0.000447152808853656
"3629","12086016400","2010_2014",0.0010829266506235
"3630","12086016400","2015_2019",0.000849989337508229
"3631","12086016500","2010_2014",0.00167809722634875
"3632","12086016500","2015_2019",0.000898717188603144
"3633","12086016600","2010_2014",0.000521833525113917
"3634","12086016600","2015_2019",0.000896264847317959
"3635","12086016700","2010_2014",0.000465198411426672
"3636","12086016700","2015_2019",0.000142551674982181
"3637","12086016800","2010_2014",0.00062985814403271
"3638","12086016800","2015_2019",0.00115901609074796
"3639","12086016900","2010_2014",0.009445441019691
"3640","12086016900","2015_2019",0
"3641","12086017000","2010_2014",0.000703060574482952
"3642","12086017000","2015_2019",0.000561858839410607
"3643","12086017100","2010_2014",0.000672475152259402
"3644","12086017100","2015_2019",0.00924570070755525
"3645","12086017200","2010_2014",0.000699951270525252
"3646","12086017200","2015_2019",0.00117143918808203
"3647","12086017300","2010_2014",0.000398289318048796
"3648","12086017300","2015_2019",0.000135043889264011
"3649","12086017400","2010_2014",0.000891749411556546
"3650","12086017400","2015_2019",0.00138877069191494
"3651","12086017500","2010_2014",0.000502232455476939
"3652","12086017500","2015_2019",0.00074900785254428
"3653","12086017600","2010_2014",0.00063242519369138
"3654","12086017600","2015_2019",0.000373979462141383
"3655","12086017700","2010_2014",0
"3656","12086017700","2015_2019",0
"3657","12086017800","2010_2014",0
"3658","12086017800","2015_2019",0
"3659","12086017900","2010_2014",0.00130788370143263
"3660","12086017900","2015_2019",0.000744831781952953
"3661","12086018000","2010_2014",0.00209307726536826
"3662","12086018000","2015_2019",0.00159547916676622
"3663","12086018100","2010_2014",0.00201576590214756
"3664","12086018100","2015_2019",0.000386223791408585
"3665","12086018200","2010_2014",0.00139039480104402
"3666","12086018200","2015_2019",0.000823398906049688
"3667","12086018300","2010_2014",0.00100590009150794
"3668","12086018300","2015_2019",0.000412135317287151
"3669","12086018400","2010_2014",0.00127592152029237
"3670","12086018400","2015_2019",0.000954944932301509
"3671","12086018500","2010_2014",0.000239787992061199
"3672","12086018500","2015_2019",0
"3673","12086018600","2010_2014",0.00166106204952229
"3674","12086018600","2015_2019",0.00140447949537371
"3675","12086018700","2010_2014",0.00139593398137283
"3676","12086018700","2015_2019",0.000806599353040356
"3677","12086018800","2010_2014",0.00126531395054799
"3678","12086018800","2015_2019",0.00109300935302891
"3679","12086018900","2010_2014",0.00125599307983395
"3680","12086018900","2015_2019",0.00193095451460734
"3681","12086019000","2010_2014",0.00146948328548033
"3682","12086019000","2015_2019",0.000856774753698076
"3683","12086019100","2010_2014",0.000780092410228404
