"","GEOID","Time.Period","County","Claims","Events","Comutting.Zone","Shoreline","cz"
"2260","12005001402","2015_2019","12005",253,2,"Panama City",1,"10000"
"2261","12005001403","2010_2014","12005",9,0,"Panama City",1,"10000"
"2262","12005001403","2015_2019","12005",173,2,"Panama City",1,"10000"
"2263","12005001404","2010_2014","12005",22,0,"Panama City",1,"10000"
"2264","12005001404","2015_2019","12005",265,2,"Panama City",1,"10000"
"2265","12005001501","2010_2014","12005",13,0,"Panama City",1,"10000"
"2266","12005001501","2015_2019","12005",167,2,"Panama City",1,"10000"
"2267","12005001502","2010_2014","12005",27,0,"Panama City",1,"10000"
"2268","12005001502","2015_2019","12005",195,2,"Panama City",1,"10000"
"2269","12005001600","2010_2014","12005",0,0,"Panama City",1,"10000"
"2270","12005001600","2015_2019","12005",16,0,"Panama City",1,"10000"
"2271","12005001700","2010_2014","12005",3,0,"Panama City",1,"10000"
"2272","12005001700","2015_2019","12005",13,0,"Panama City",1,"10000"
"2273","12005001800","2010_2014","12005",6,0,"Panama City",1,"10000"
"2274","12005001800","2015_2019","12005",14,0,"Panama City",1,"10000"
"2275","12005001900","2010_2014","12005",4,0,"Panama City",1,"10000"
"2276","12005001900","2015_2019","12005",122,2,"Panama City",1,"10000"
"2277","12005002000","2010_2014","12005",2,0,"Panama City",1,"10000"
"2278","12005002000","2015_2019","12005",71,2,"Panama City",1,"10000"
"2279","12005002200","2010_2014","12005",3,0,"Panama City",1,"10000"
"2280","12005002200","2015_2019","12005",40,0,"Panama City",1,"10000"
"2281","12005002300","2010_2014","12005",20,0,"Panama City",1,"10000"
"2282","12005002300","2015_2019","12005",94,2,"Panama City",1,"10000"
"2283","12005002400","2010_2014","12005",5,0,"Panama City",1,"10000"
"2284","12005002400","2015_2019","12005",50,2,"Panama City",1,"10000"
"2285","12005002500","2010_2014","12005",12,0,"Panama City",1,"10000"
"2286","12005002500","2015_2019","12005",186,2,"Panama City",1,"10000"
"2287","12005002601","2010_2014","12005",6,0,"Panama City",1,"10000"
"2288","12005002601","2015_2019","12005",55,2,"Panama City",1,"10000"
"2289","12005002603","2010_2014","12005",34,1,"Panama City",1,"10000"
"2290","12005002603","2015_2019","12005",12,0,"Panama City",1,"10000"
"2291","12005002604","2010_2014","12005",15,0,"Panama City",1,"10000"
"2292","12005002604","2015_2019","12005",40,0,"Panama City",1,"10000"
"2293","12005002605","2010_2014","12005",9,0,"Panama City",1,"10000"
"2294","12005002605","2015_2019","12005",24,0,"Panama City",1,"10000"
"2295","28059040700","2010_2014","28059",20,0,"Gulfport",1,"2700"
"2296","28059040700","2015_2019","28059",15,0,"Gulfport",1,"2700"
"2297","12005002606","2010_2014","12005",16,0,"Panama City",1,"10000"
"2298","12005002606","2015_2019","12005",59,2,"Panama City",1,"10000"
"2299","28059040400","2010_2014","28059",12,0,"Gulfport",1,"2700"
"2300","28059040400","2015_2019","28059",26,0,"Gulfport",1,"2700"
"2301","12005002607","2010_2014","12005",5,0,"Panama City",1,"10000"
"2302","12005002607","2015_2019","12005",97,2,"Panama City",1,"10000"
"2303","28059040204","2010_2014","28059",4,0,"Gulfport",1,"2700"
"2304","28059040204","2015_2019","28059",3,0,"Gulfport",1,"2700"
"2305","12005002608","2010_2014","12005",24,0,"Panama City",1,"10000"
"2306","12005002608","2015_2019","12005",171,2,"Panama City",1,"10000"
"2307","28059042500","2010_2014","28059",20,0,"Gulfport",1,"2700"
"2308","28059042500","2015_2019","28059",10,0,"Gulfport",1,"2700"
"2309","12005002701","2010_2014","12005",16,0,"Panama City",1,"10000"
"2310","12005002701","2015_2019","12005",24,0,"Panama City",1,"10000"
"2311","28059042600","2010_2014","28059",31,0,"Gulfport",1,"2700"
"2312","28059042600","2015_2019","28059",19,0,"Gulfport",1,"2700"
"2313","12005002702","2010_2014","12005",6,0,"Panama City",1,"10000"
"2314","12005002702","2015_2019","12005",18,0,"Panama City",1,"10000"
"2315","28059042200","2010_2014","28059",88,2,"Gulfport",1,"2700"
"2316","28059042200","2015_2019","28059",17,0,"Gulfport",1,"2700"
"2317","12005002703","2010_2014","12005",3,0,"Panama City",1,"10000"
"2318","12005002703","2015_2019","12005",7,0,"Panama City",1,"10000"
"2319","28059041400","2010_2014","28059",71,2,"Gulfport",1,"2700"
"2320","28059041400","2015_2019","28059",20,0,"Gulfport",1,"2700"
"2321","12005002704","2010_2014","12005",20,0,"Panama City",1,"10000"
"2322","12005002704","2015_2019","12005",28,0,"Panama City",1,"10000"
"2323","28059040800","2010_2014","28059",5,0,"Gulfport",1,"2700"
"2324","28059040800","2015_2019","28059",4,0,"Gulfport",1,"2700"
"2325","12005002705","2010_2014","12005",213,1,"Panama City",1,"10000"
"2326","12005002705","2015_2019","12005",40,0,"Panama City",1,"10000"
"2327","28059042700","2010_2014","28059",108,2,"Gulfport",1,"2700"
"2328","28059042700","2015_2019","28059",8,0,"Gulfport",1,"2700"
"2329","12005990000","2010_2014","12005",0,0,"Panama City",1,"10000"
"2330","12005990000","2015_2019","12005",0,0,"Panama City",1,"10000"
"2331","28059040203","2010_2014","28059",1,0,"Gulfport",1,"2700"
"2332","28059040203","2015_2019","28059",1,0,"Gulfport",1,"2700"
"2333","28059041100","2010_2014","28059",26,0,"Gulfport",1,"2700"
"2334","28059041100","2015_2019","28059",29,0,"Gulfport",1,"2700"
"2335","28059041000","2010_2014","28059",48,0,"Gulfport",1,"2700"
"2336","28059041000","2015_2019","28059",38,0,"Gulfport",1,"2700"
"2337","28059041900","2010_2014","28059",41,0,"Gulfport",1,"2700"
"2338","28059041900","2015_2019","28059",17,0,"Gulfport",1,"2700"
"2339","28059041500","2010_2014","28059",33,0,"Gulfport",1,"2700"
"2340","28059041500","2015_2019","28059",1,0,"Gulfport",1,"2700"
"2341","28059041700","2010_2014","28059",190,3,"Gulfport",1,"2700"
"2342","28059041700","2015_2019","28059",32,0,"Gulfport",1,"2700"
"2343","28059041600","2010_2014","28059",152,3,"Gulfport",1,"2700"
"2344","28059041600","2015_2019","28059",13,0,"Gulfport",1,"2700"
"2345","28059040102","2010_2014","28059",67,2,"Gulfport",1,"2700"
"2346","28059040102","2015_2019","28059",4,0,"Gulfport",1,"2700"
"2347","28059040101","2010_2014","28059",15,0,"Gulfport",1,"2700"
"2348","28059040101","2015_2019","28059",7,0,"Gulfport",1,"2700"
"2349","28059040600","2010_2014","28059",26,0,"Gulfport",1,"2700"
"2350","28059040600","2015_2019","28059",16,0,"Gulfport",1,"2700"
"2351","28059040900","2010_2014","28059",44,0,"Gulfport",1,"2700"
"2352","28059040900","2015_2019","28059",99,2,"Gulfport",1,"2700"
"2353","28059040201","2010_2014","28059",6,0,"Gulfport",1,"2700"
"2354","28059040201","2015_2019","28059",5,0,"Gulfport",1,"2700"
"2355","28059041300","2010_2014","28059",360,2,"Gulfport",1,"2700"
"2356","28059041300","2015_2019","28059",55,0,"Gulfport",1,"2700"
"2357","28059041800","2010_2014","28059",141,3,"Gulfport",1,"2700"
"2358","28059041800","2015_2019","28059",8,0,"Gulfport",1,"2700"
"2359","28059042900","2010_2014","28059",54,2,"Gulfport",1,"2700"
"2360","28059042900","2015_2019","28059",27,0,"Gulfport",1,"2700"
"2361","28059040300","2010_2014","28059",6,0,"Gulfport",1,"2700"
"2362","28059040300","2015_2019","28059",19,0,"Gulfport",1,"2700"
"2363","28059042100","2010_2014","28059",48,0,"Gulfport",1,"2700"
"2364","28059042100","2015_2019","28059",21,0,"Gulfport",1,"2700"
"2365","28059042000","2010_2014","28059",212,2,"Gulfport",1,"2700"
"2366","28059042000","2015_2019","28059",19,0,"Gulfport",1,"2700"
"2367","28059040500","2010_2014","28059",14,0,"Gulfport",1,"2700"
"2368","28059040500","2015_2019","28059",18,0,"Gulfport",1,"2700"
"2369","28157950200","2010_2014","28157",106,1,"McComb",0,"3101"
"2370","28157950200","2015_2019","28157",85,0,"McComb",0,"3101"
"2371","28091950500","2010_2014","28091",6,0,"McComb",0,"3101"
"2372","28091950500","2015_2019","28091",31,0,"McComb",0,"3101"
"2373","28109950200","2010_2014","28109",46,0,"Gulfport",0,"2700"
"2374","28109950200","2015_2019","28109",24,0,"Gulfport",0,"2700"
"2375","28109950401","2010_2014","28109",20,0,"Gulfport",0,"2700"
"2376","28109950401","2015_2019","28109",18,0,"Gulfport",0,"2700"
"2377","28109950700","2010_2014","28109",23,0,"Gulfport",0,"2700"
"2378","28109950700","2015_2019","28109",3,0,"Gulfport",0,"2700"
"2379","12011010102","2010_2014","12011",4,0,"Miami",1,"7000"
"2380","12011010102","2015_2019","12011",6,0,"Miami",1,"7000"
"2381","28109950501","2010_2014","28109",20,0,"Gulfport",0,"2700"
"2382","28109950501","2015_2019","28109",1,0,"Gulfport",0,"2700"
"2383","12011010103","2010_2014","12011",1,0,"Miami",1,"7000"
"2384","12011010103","2015_2019","12011",7,0,"Miami",1,"7000"
"2385","28109950600","2010_2014","28109",34,0,"Gulfport",0,"2700"
"2386","28109950600","2015_2019","28109",1,0,"Gulfport",0,"2700"
"2387","12011010104","2010_2014","12011",1,0,"Miami",1,"7000"
"2388","12011010104","2015_2019","12011",8,0,"Miami",1,"7000"
"2389","28109950502","2010_2014","28109",4,0,"Gulfport",0,"2700"
"2390","28109950502","2015_2019","28109",2,0,"Gulfport",0,"2700"
"2391","12011010200","2010_2014","12011",4,0,"Miami",1,"7000"
"2392","12011010200","2015_2019","12011",9,0,"Miami",1,"7000"
"2393","28109950402","2010_2014","28109",109,2,"Gulfport",0,"2700"
"2394","28109950402","2015_2019","28109",8,0,"Gulfport",0,"2700"
"2395","12011010304","2010_2014","12011",0,0,"Miami",1,"7000"
"2396","12011010304","2015_2019","12011",3,0,"Miami",1,"7000"
"2397","28109950100","2010_2014","28109",16,0,"Gulfport",0,"2700"
"2398","28109950100","2015_2019","28109",9,0,"Gulfport",0,"2700"
"2399","12011010305","2010_2014","12011",0,0,"Miami",1,"7000"
"2400","12011010305","2015_2019","12011",2,0,"Miami",1,"7000"
"2401","28109950300","2010_2014","28109",0,0,"Gulfport",0,"2700"
"2402","28109950300","2015_2019","28109",0,0,"Gulfport",0,"2700"
"2403","12011010306","2010_2014","12011",0,0,"Miami",1,"7000"
"2404","12011010306","2015_2019","12011",0,0,"Miami",1,"7000"
"2405","12011010307","2010_2014","12011",0,0,"Miami",1,"7000"
"2406","12011010307","2015_2019","12011",2,0,"Miami",1,"7000"
"2407","12011010308","2010_2014","12011",1,0,"Miami",1,"7000"
"2408","12011010308","2015_2019","12011",0,0,"Miami",1,"7000"
"2409","12011010401","2010_2014","12011",0,0,"Miami",1,"7000"
"2410","12011010401","2015_2019","12011",5,0,"Miami",1,"7000"
"2411","12011010402","2010_2014","12011",0,0,"Miami",1,"7000"
"2412","12011010402","2015_2019","12011",2,0,"Miami",1,"7000"
"2413","12011010403","2010_2014","12011",1,0,"Miami",1,"7000"
"2414","12011010403","2015_2019","12011",4,0,"Miami",1,"7000"
"2415","12011010405","2010_2014","12011",1,0,"Miami",1,"7000"
"2416","12011010405","2015_2019","12011",8,0,"Miami",1,"7000"
"2417","12011010406","2010_2014","12011",1,0,"Miami",1,"7000"
"2418","12011010406","2015_2019","12011",0,0,"Miami",1,"7000"
"2419","12011010407","2010_2014","12011",3,0,"Miami",1,"7000"
"2420","12011010407","2015_2019","12011",5,0,"Miami",1,"7000"
"2421","12011010502","2010_2014","12011",2,0,"Miami",1,"7000"
"2422","12011010502","2015_2019","12011",0,0,"Miami",1,"7000"
"2423","12011010503","2010_2014","12011",11,0,"Miami",1,"7000"
"2424","12011010503","2015_2019","12011",21,0,"Miami",1,"7000"
"2425","12011010504","2010_2014","12011",1,0,"Miami",1,"7000"
"2426","12011010504","2015_2019","12011",2,0,"Miami",1,"7000"
"2427","12011010601","2010_2014","12011",9,0,"Miami",1,"7000"
"2428","12011010601","2015_2019","12011",19,0,"Miami",1,"7000"
"2429","12011010603","2010_2014","12011",2,0,"Miami",1,"7000"
"2430","12011010603","2015_2019","12011",5,0,"Miami",1,"7000"
"2431","12011010604","2010_2014","12011",9,0,"Miami",1,"7000"
"2432","12011010604","2015_2019","12011",12,0,"Miami",1,"7000"
"2433","28073020600","2010_2014","28073",0,0,"Hattiesburg",0,"2900"
"2434","28073020600","2015_2019","28073",2,0,"Hattiesburg",0,"2900"
"2435","12011010605","2010_2014","12011",2,0,"Miami",1,"7000"
"2436","12011010605","2015_2019","12011",3,0,"Miami",1,"7000"
"2437","12011010606","2010_2014","12011",2,0,"Miami",1,"7000"
"2438","12011010606","2015_2019","12011",0,0,"Miami",1,"7000"
"2439","12011010607","2010_2014","12011",0,0,"Miami",1,"7000"
"2440","12011010607","2015_2019","12011",5,0,"Miami",1,"7000"
"2441","12011010609","2010_2014","12011",1,0,"Miami",1,"7000"
"2442","12011010609","2015_2019","12011",12,0,"Miami",1,"7000"
"2443","12011010610","2010_2014","12011",0,0,"Miami",1,"7000"
"2444","12011010610","2015_2019","12011",0,0,"Miami",1,"7000"
"2445","12011010611","2010_2014","12011",7,0,"Miami",1,"7000"
"2446","12011010611","2015_2019","12011",9,0,"Miami",1,"7000"
"2447","12011010612","2010_2014","12011",10,0,"Miami",1,"7000"
"2448","12011010612","2015_2019","12011",1,0,"Miami",1,"7000"
"2449","12011010701","2010_2014","12011",0,0,"Miami",1,"7000"
"2450","12011010701","2015_2019","12011",6,0,"Miami",1,"7000"
"2451","12011010702","2010_2014","12011",0,0,"Miami",1,"7000"
"2452","12011010702","2015_2019","12011",2,0,"Miami",1,"7000"
"2453","12011010800","2010_2014","12011",2,0,"Miami",1,"7000"
"2454","12011010800","2015_2019","12011",1,0,"Miami",1,"7000"
"2455","12011010901","2010_2014","12011",1,0,"Miami",1,"7000"
"2456","12011010901","2015_2019","12011",4,0,"Miami",1,"7000"
"2457","12011010902","2010_2014","12011",1,0,"Miami",1,"7000"
"2458","12011010902","2015_2019","12011",10,0,"Miami",1,"7000"
"2459","12011011000","2010_2014","12011",1,0,"Miami",1,"7000"
"2460","12011011000","2015_2019","12011",19,0,"Miami",1,"7000"
"2461","12011020101","2010_2014","12011",2,0,"Miami",1,"7000"
"2462","12011020101","2015_2019","12011",0,0,"Miami",1,"7000"
"2463","12011020103","2010_2014","12011",1,0,"Miami",1,"7000"
"2464","12011020103","2015_2019","12011",3,0,"Miami",1,"7000"
"2465","12011020104","2010_2014","12011",1,0,"Miami",1,"7000"
"2466","12011020104","2015_2019","12011",0,0,"Miami",1,"7000"
"2467","12011020204","2010_2014","12011",3,0,"Miami",1,"7000"
"2468","12011020204","2015_2019","12011",6,0,"Miami",1,"7000"
"2469","12011020205","2010_2014","12011",6,0,"Miami",1,"7000"
"2470","12011020205","2015_2019","12011",5,0,"Miami",1,"7000"
"2471","12011020206","2010_2014","12011",8,0,"Miami",1,"7000"
"2472","12011020206","2015_2019","12011",4,0,"Miami",1,"7000"
"2473","12011020207","2010_2014","12011",11,0,"Miami",1,"7000"
"2474","12011020207","2015_2019","12011",14,0,"Miami",1,"7000"
"2475","12011020209","2010_2014","12011",5,0,"Miami",1,"7000"
"2476","12011020209","2015_2019","12011",1,0,"Miami",1,"7000"
"2477","12011020210","2010_2014","12011",23,0,"Miami",1,"7000"
"2478","12011020210","2015_2019","12011",21,0,"Miami",1,"7000"
"2479","12011020211","2010_2014","12011",7,0,"Miami",1,"7000"
"2480","12011020211","2015_2019","12011",8,0,"Miami",1,"7000"
"2481","12011020212","2010_2014","12011",14,0,"Miami",1,"7000"
"2482","12011020212","2015_2019","12011",11,0,"Miami",1,"7000"
"2483","12011020302","2010_2014","12011",4,0,"Miami",1,"7000"
"2484","12011020302","2015_2019","12011",1,0,"Miami",1,"7000"
"2485","28147950300","2010_2014","28147",19,0,"McComb",0,"3101"
"2486","28147950300","2015_2019","28147",11,0,"McComb",0,"3101"
"2487","12011020308","2010_2014","12011",10,0,"Miami",1,"7000"
"2488","12011020308","2015_2019","12011",6,0,"Miami",1,"7000"
"2489","12011020309","2010_2014","12011",3,0,"Miami",1,"7000"
"2490","12011020309","2015_2019","12011",5,0,"Miami",1,"7000"
"2491","12011020311","2010_2014","12011",2,0,"Miami",1,"7000"
"2492","12011020311","2015_2019","12011",6,0,"Miami",1,"7000"
"2493","12011020312","2010_2014","12011",11,0,"Miami",1,"7000"
"2494","12011020312","2015_2019","12011",9,0,"Miami",1,"7000"
"2495","12011020313","2010_2014","12011",4,0,"Miami",1,"7000"
"2496","12011020313","2015_2019","12011",10,0,"Miami",1,"7000"
"2497","12011020314","2010_2014","12011",2,0,"Miami",1,"7000"
"2498","12011020314","2015_2019","12011",5,0,"Miami",1,"7000"
"2499","12011020315","2010_2014","12011",10,0,"Miami",1,"7000"
"2500","12011020315","2015_2019","12011",12,0,"Miami",1,"7000"
"2501","12011020316","2010_2014","12011",4,0,"Miami",1,"7000"
"2502","12011020316","2015_2019","12011",4,0,"Miami",1,"7000"
"2503","12011020317","2010_2014","12011",5,0,"Miami",1,"7000"
"2504","12011020317","2015_2019","12011",7,0,"Miami",1,"7000"
"2505","12011020318","2010_2014","12011",12,0,"Miami",1,"7000"
"2506","12011020318","2015_2019","12011",17,0,"Miami",1,"7000"
"2507","12011020319","2010_2014","12011",9,0,"Miami",1,"7000"
"2508","12011020319","2015_2019","12011",1,0,"Miami",1,"7000"
"2509","12011020320","2010_2014","12011",7,0,"Miami",1,"7000"
"2510","12011020320","2015_2019","12011",8,0,"Miami",1,"7000"
"2511","12011020321","2010_2014","12011",7,0,"Miami",1,"7000"
"2512","12011020321","2015_2019","12011",2,0,"Miami",1,"7000"
"2513","12011020322","2010_2014","12011",6,0,"Miami",1,"7000"
"2514","12011020322","2015_2019","12011",13,0,"Miami",1,"7000"
"2515","12011020323","2010_2014","12011",2,0,"Miami",1,"7000"
"2516","12011020323","2015_2019","12011",2,0,"Miami",1,"7000"
"2517","12011020324","2010_2014","12011",1,0,"Miami",1,"7000"
"2518","12011020324","2015_2019","12011",1,0,"Miami",1,"7000"
"2519","12011020325","2010_2014","12011",5,0,"Miami",1,"7000"
"2520","12011020325","2015_2019","12011",4,0,"Miami",1,"7000"
"2521","12011020326","2010_2014","12011",6,0,"Miami",1,"7000"
"2522","12011020326","2015_2019","12011",8,0,"Miami",1,"7000"
"2523","12011020404","2010_2014","12011",25,0,"Miami",1,"7000"
"2524","12011020404","2015_2019","12011",16,0,"Miami",1,"7000"
"2525","12011020405","2010_2014","12011",5,0,"Miami",1,"7000"
"2526","12011020405","2015_2019","12011",23,0,"Miami",1,"7000"
"2527","12011020406","2010_2014","12011",25,0,"Miami",1,"7000"
"2528","12011020406","2015_2019","12011",17,0,"Miami",1,"7000"
"2529","12011020407","2010_2014","12011",14,0,"Miami",1,"7000"
"2530","12011020407","2015_2019","12011",11,0,"Miami",1,"7000"
"2531","12011020409","2010_2014","12011",10,0,"Miami",1,"7000"
"2532","12011020409","2015_2019","12011",25,0,"Miami",1,"7000"
"2533","12011020411","2010_2014","12011",13,0,"Miami",1,"7000"
"2534","12011020411","2015_2019","12011",45,0,"Miami",1,"7000"
"2535","12011020412","2010_2014","12011",2,0,"Miami",1,"7000"
"2536","12011020412","2015_2019","12011",2,0,"Miami",1,"7000"
"2537","12011020413","2010_2014","12011",12,0,"Miami",1,"7000"
