"","GEOID","Time.Period","County","Claims","Events","Commuting.Zone","Shoreline","cz","Income","Black","Hispanic","Pop.Density","Renters","Density","House.Age","Built","Flood.Factor","T","policies","aveUnits","Coverage","SFHA","Risk.Diff"
"2622","12011090101","2010_2014","12011",14,0,"Miami",1,7000,62136.2,0.242456840155939,15.9436751092177,16528.27499476,46.6736196606819,"Moderate and High Density(Suburban and Urban)",1972,"1970-1989",0.958224543,0,9849.6,7700,17.4628882081338,95.5613577,-0.261096599999999
"2623","12011090101","2015_2019","12011",64,2,"Miami",1,7000,63474.6,0.888660739202003,23.9115185829548,16086.9419408929,35.4561392913724,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0.958224543,1,8766.4,7131,16.7824078107023,95.5613577,-0.261096599999999
"2624","12011090102","2010_2014","12011",6,0,"Miami",1,7000,63548.8,1.13305220405767,9.25382586189435,428.811539391465,33.2484289774334,"Very Low Density(Rural)",1974,"1970-1989",0.919003115,0,8349.8,1800,63.3398741616363,89.953271,-1.9470405
"2625","12011090102","2015_2019","12011",40,0,"Miami",1,7000,62088.8,2.21253352399521,22.2835389846175,445.312054027968,43.4051414969749,"Very Low Density(Rural)",1978,"1970-1989",0.919003115,1,8610.4,1845,63.723670137395,89.953271,-1.9470405
"2626","12011090200","2010_2014","12011",16,0,"Miami",1,7000,67165.8,0.663509294648841,15.1051842464121,3200.40115084258,10.273996673901,"Moderate and High Density(Suburban and Urban)",1970,"1970-1989",0.993164063,0,7285.8,2182,45.5914566431056,68.4570313,-30.859375
"2627","12011090200","2015_2019","12011",131,2,"Miami",1,7000,90139.8,2.07312147767985,17.9543987769621,3138.77457684116,13.5305559899492,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.993164063,1,3587.6,2057,23.8116435220939,68.4570313,-30.859375
"2628","12011090301","2010_2014","12011",1,0,"Miami",1,7000,28673,14.9307196298766,14.52900279317,6098.30328637608,78.6730587602641,"Moderate and High Density(Suburban and Urban)",1960,"1950-1969",0.636363636,0,324,1474,2.99686280989283,16.017316,-47.6190476
"2629","12011090301","2015_2019","12011",2,0,"Miami",1,7000,29695.8,16.188756430282,23.6214591782639,6388.81552147181,86.592854836862,"Moderate and High Density(Suburban and Urban)",1956,"1950-1969",0.636363636,1,243,1420,2.33207050973311,16.017316,-47.6190476
"2630","12011090302","2010_2014","12011",6,0,"Miami",1,7000,33955.8,10.8425380761552,21.7832900808643,7127.04328827065,53.4466096097208,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.761636829,0,3045.4,3632,11.4452348736276,37.3401534,-38.8235295
"2631","12011090302","2015_2019","12011",27,0,"Miami",1,7000,38123.6,13.5484099909773,33.6240580985002,7581.78682551686,62.7666072905417,"Moderate and High Density(Suburban and Urban)",1965,"1950-1969",0.761636829,1,1930,3823,6.88906449343124,37.3401534,-38.8235295
"2632","12011090401","2010_2014","12011",1,0,"Miami",1,7000,42901,11.3105768945997,26.7046500625716,5124.42586503002,36.6343845327814,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.265306122,0,3605.8,2142,22.9825755485748,36.9533528,10.4227406
"2633","12011090401","2015_2019","12011",7,0,"Miami",1,7000,46597.6,17.8047304761026,33.810076654694,5346.33818380307,47.8760360011122,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.265306122,1,1644.8,2168,10.3552619480277,36.9533528,10.4227406
"2634","12011090404","2010_2014","12011",2,0,"Miami",1,7000,33043,22.2795656486443,23.606084431432,7920.29589669172,58.8093620317326,"Moderate and High Density(Suburban and Urban)",1958,"1950-1969",0.117794486,0,354.6,2270,2.1283952212407,25.1879699,13.4085213
"2635","12011090404","2015_2019","12011",9,0,"Miami",1,7000,40033,23.1690797183311,25.0131223427382,8712.62039622424,65.4177762097705,"Moderate and High Density(Suburban and Urban)",1957,"1950-1969",0.117794486,1,372,2168,2.33835140829781,25.1879699,13.4085213
"2636","12011090502","2010_2014","12011",12,0,"Miami",1,7000,81233,8.71334547748214,19.1810931714725,5401.23871899914,25.1313817052357,"Moderate and High Density(Suburban and Urban)",1979,"1970-1989",0.329614133,0,6219.2,2915,29.12939083438,34.2631334,1.3017201
"2637","12011090502","2015_2019","12011",7,0,"Miami",1,7000,83646,8.98840751881608,21.7662230941236,5465.85453018036,28.0287321359161,"Moderate and High Density(Suburban and Urban)",1979,"1970-1989",0.329614133,1,1724,2837,8.29346024762405,34.2631334,1.3017201
"2638","12011090503","2010_2014","12011",0,0,"Miami",1,7000,80678.6,1.30196861560003,2.60751460216384,3970.56189735059,0.897411347633708,"Moderate and High Density(Suburban and Urban)",1978,"1970-1989",0.442687747,0,2478.2,1177,28.7471230527789,3.8208168,-40.4479579
"2639","12011090503","2015_2019","12011",2,0,"Miami",1,7000,95091.8,1.25879594532147,4.55705680067501,4088.01560970419,4.08774449026583,"Moderate and High Density(Suburban and Urban)",1979,"1970-1989",0.442687747,1,501.8,1128,6.06999703164436,3.8208168,-40.4479579
"2640","12011090504","2010_2014","12011",1,0,"Miami",1,7000,36013.4,9.05527302826257,26.374097518165,4242.7640208664,38.0133717719355,"Moderate and High Density(Suburban and Urban)",1977,"1970-1989",0.402889246,0,716.6,2072,4.71798778733533,19.2616372,-21.0272874
"2641","12011090504","2015_2019","12011",4,0,"Miami",1,7000,37868,9.74680252382698,43.180942747181,3541.10395624444,50.6724700935871,"Moderate and High Density(Suburban and Urban)",1969,"1950-1969",0.402889246,1,129.6,1298,1.3586982154328,19.2616372,-21.0272874
"2642","12011090601","2010_2014","12011",6,0,"Miami",1,7000,51974.8,4.01221680088513,52.8050910129317,8143.94329378645,29.1317660891077,"Moderate and High Density(Suburban and Urban)",1970,"1970-1989",0.337323177,0,1946.4,1008,26.3632885920314,20.4570185,-13.2752992
"2643","12011090601","2015_2019","12011",4,0,"Miami",1,7000,53351.4,10.1753830172829,50.0305678401063,7927.28534084054,36.9856412989594,"Moderate and High Density(Suburban and Urban)",1971,"1970-1989",0.337323177,1,400.2,1034,5.280472304716,20.4570185,-13.2752992
"2644","12011090602","2010_2014","12011",13,0,"Miami",1,7000,42311.8,5.1438348144514,41.249400705247,5787.69786784297,15.3444072837376,"Moderate and High Density(Suburban and Urban)",1970,"1970-1989",0.29254386,0,3837.8,2938,17.8328681628862,24.5175438,-4.7368422
"2645","12011090602","2015_2019","12011",33,0,"Miami",1,7000,49591,10.4877709223564,41.2124620877951,5813.71856920301,22.8410528538339,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.29254386,1,1022.2,3010,4.63266725420559,24.5175438,-4.7368422
"2646","12011090700","2010_2014","12011",14,0,"Miami",1,7000,66063,17.5010125192614,43.5649558005388,6944.12969283276,18.1126132040559,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.387083505,0,4518,2574,23.9639211642692,32.4557795,-6.252571
"2647","12011090700","2015_2019","12011",35,0,"Miami",1,7000,67732.8,15.3450901835426,46.606208340569,7113.16431009264,18.9529840943199,"Moderate and High Density(Suburban and Urban)",1979,"1970-1989",0.387083505,1,1308.4,2585,6.90697688294568,32.4557795,-6.252571
"2648","12011090801","2010_2014","12011",3,0,"Miami",1,7000,60076.2,12.47204685713,31.5936606336589,5443.07515840127,13.708322140729,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.263779528,0,303.2,1453,2.8447638960332,34.7112861,8.3333333
"2649","12011090801","2015_2019","12011",17,0,"Miami",1,7000,58740.2,9.14600723528926,34.3194301628973,5661.73488886284,17.3565603070721,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.263779528,1,544.8,1417,5.24542725304411,34.7112861,8.3333333
"2650","12011090802","2010_2014","12011",1,0,"Miami",1,7000,41116.4,8.77736558743626,31.0786827184138,6248.10329171458,32.1425339429422,"Moderate and High Density(Suburban and Urban)",1969,"1950-1969",0.196094386,0,1798.4,1989,12.3421491608532,11.0659072,-8.5435314
"2651","12011090802","2015_2019","12011",4,0,"Miami",1,7000,49249.8,10.0650596604959,30.9370750859249,6252.35620950628,36.5733398536969,"Moderate and High Density(Suburban and Urban)",1969,"1950-1969",0.196094386,1,480,1855,3.5287436657138,11.0659072,-8.5435314
"2652","12011090900","2010_2014","12011",1,0,"Miami",1,7000,80379,10.9476954149001,23.7599858588629,5820.94412704676,7.30923714207344,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.379865075,0,849.8,1955,5.93101387953556,20.1349248,-17.8515827
"2653","12011090900","2015_2019","12011",6,0,"Miami",1,7000,86950.8,8.57137025623075,25.5523774962443,5816.63459675704,10.0537873250731,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.379865075,1,752.6,1846,5.56248049351141,20.1349248,-17.8515827
"2654","12011091000","2010_2014","12011",2,0,"Miami",1,7000,61316.2,11.3297740513267,25.7128068651714,4207.33773670149,13.4493234193747,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.416230366,0,1037,1711,8.2715315457746,31.9371727,-9.6858639
"2655","12011091000","2015_2019","12011",8,0,"Miami",1,7000,64238.8,8.92565364600067,37.21596715731,4235.74690170047,20.5413333065263,"Moderate and High Density(Suburban and Urban)",1965,"1950-1969",0.416230366,1,701.4,1672,5.72368722596014,31.9371727,-9.6858639
"2656","12011091100","2010_2014","12011",0,0,"Miami",1,7000,31351.6,24.5314003056562,44.8336336462699,7866.06575845666,73.447295416614,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.262267343,0,55,2709,0.272499392960311,45.5160745,19.2893402
"2657","12011091100","2015_2019","12011",16,0,"Miami",1,7000,33366.8,22.9225896062927,52.2373561981835,8522.03689685222,68.3521621554315,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.262267343,1,568.4,2674,2.89793456571208,45.5160745,19.2893402
"2658","12011091201","2010_2014","12011",5,0,"Miami",1,7000,37803.8,14.6518425222762,50.4241301482264,8132.46559911679,37.6079012951825,"Moderate and High Density(Suburban and Urban)",1963,"1950-1969",0.209398756,0,2824.4,1819,21.1983710700313,16.0331721,-4.9067035
"2659","12011091201","2015_2019","12011",14,0,"Miami",1,7000,41939.4,11.6273085975732,63.659304430669,8657.51575070956,38.5231861105293,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.209398756,1,506.2,1802,3.83121186701943,16.0331721,-4.9067035
"2660","12011091202","2010_2014","12011",7,0,"Miami",1,7000,50123,12.9393935143966,53.8943848757419,7800.6331264189,27.7490368116251,"Moderate and High Density(Suburban and Urban)",1965,"1950-1969",0.322690217,0,2823,1534,25.125209342193,36.6847826,4.4157609
"2661","12011091202","2015_2019","12011",22,0,"Miami",1,7000,56807.8,11.7430613256894,62.0117710950398,9217.40494372033,31.3918828562339,"Moderate and High Density(Suburban and Urban)",1962,"1950-1969",0.322690217,1,1004.2,1534,8.93450528777814,36.6847826,4.4157609
"2662","12011091300","2010_2014","12011",6,0,"Miami",1,7000,63129,8.17016597973049,45.5557831777204,8700.82105726887,14.1924387325234,"Moderate and High Density(Suburban and Urban)",1967,"1950-1969",0.314503817,0,3675.2,1297,38.6895707658605,5.9541985,-25.4961832
"2663","12011091300","2015_2019","12011",10,0,"Miami",1,7000,69032.8,9.70554759668634,54.294298765689,9189.01468083353,19.7934128962472,"Moderate and High Density(Suburban and Urban)",1961,"1950-1969",0.314503817,1,535,1282,5.69390584132552,5.9541985,-25.4961832
"2664","12011091400","2010_2014","12011",0,0,"Miami",1,7000,37531,38.3333705468243,35.7167677344412,6118.98444781461,30.4140088708987,"Moderate and High Density(Suburban and Urban)",1962,"1950-1969",0.351452671,0,66.6,2004,0.449075861378131,21.3683224,-13.7769447
"2665","12011091400","2015_2019","12011",10,0,"Miami",1,7000,39954.4,33.1818809885291,42.9793200560949,6684.62252907307,38.4251291310389,"Moderate and High Density(Suburban and Urban)",1961,"1950-1969",0.351452671,1,306,2050,2.0335832036647,21.3683224,-13.7769447
"2666","12011091500","2010_2014","12011",0,0,"Miami",1,7000,40493.2,47.8482513888761,27.7271373861581,9294.07884045544,25.7472356511069,"Moderate and High Density(Suburban and Urban)",1962,"1950-1969",0.142677561,0,55.6,1661,0.452356966907653,13.7020742,-0.565681900000001
"2667","12011091500","2015_2019","12011",5,0,"Miami",1,7000,44893.6,57.3960697438572,26.3999088337157,10170.9733521888,31.5151180564783,"Moderate and High Density(Suburban and Urban)",1961,"1950-1969",0.142677561,1,185.6,1762,1.43365204700486,13.7020742,-0.565681900000001
"2668","12011091600","2010_2014","12011",0,0,"Miami",1,7000,36044,17.6494840805636,31.9107272941744,5773.95604617667,29.8480460850571,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0.334104938,0,162.8,4205,0.52393890606206,34.8765432,1.4660494
"2669","12011091600","2015_2019","12011",8,0,"Miami",1,7000,37040.2,19.7936199074139,38.6064138963374,5401.99582327884,32.8741060784823,"Moderate and High Density(Suburban and Urban)",1975,"1970-1989",0.334104938,1,1586.2,4223,5.12437868099232,34.8765432,1.4660494
"2670","12011091701","2010_2014","12011",0,0,"Miami",1,7000,42135,12.9702251668491,37.6266965634864,5729.4643591783,29.8798921297767,"Moderate and High Density(Suburban and Urban)",1969,"1950-1969",0.508302583,0,104.8,1494,0.953149510201274,65.4059041,14.5756458
"2671","12011091701","2015_2019","12011",9,0,"Miami",1,7000,52728.2,25.6181011812651,34.5406809217088,6817.64990903522,36.2146834614055,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.508302583,1,955.4,1517,8.59540249290265,65.4059041,14.5756458
"2672","12011091702","2010_2014","12011",0,0,"Miami",1,7000,50958.4,21.5339917772782,22.2698403555013,7501.62615043735,44.0934160442941,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.606703911,0,135.4,2329,0.78913772298707,30.3910615,-30.2793296
"2673","12011091702","2015_2019","12011",7,0,"Miami",1,7000,49194.6,25.5899786711366,34.4406584494539,8301.95482174146,64.0535874980982,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.606703911,1,318.8,2285,1.90044671621888,30.3910615,-30.2793296
"2674","12011091801","2010_2014","12011",0,0,"Miami",1,7000,40580.6,47.4688215978615,23.992284486266,9199.23580448755,57.2463219311244,"Moderate and High Density(Suburban and Urban)",1963,"1950-1969",0.27005988,0,145.2,2498,0.789000648359963,38.9820359,11.9760479
"2675","12011091801","2015_2019","12011",42,0,"Miami",1,7000,48043,36.6334739018663,33.2355970178293,10004.5130045464,66.8871894116591,"Moderate and High Density(Suburban and Urban)",1963,"1950-1969",0.27005988,1,482.8,2578,2.5526088024998,38.9820359,11.9760479
"2676","12011091802","2010_2014","12011",1,0,"Miami",1,7000,40983.4,44.5534010865188,28.4511381166758,5796.19310129989,35.4915608975823,"Moderate and High Density(Suburban and Urban)",1958,"1950-1969",0.222641509,0,91,1236,1.00063416415063,31.6037736,9.3396227
"2677","12011091802","2015_2019","12011",7,0,"Miami",1,7000,36259.2,47.4778645722082,23.6485351818194,6226.62131134546,46.7755797435226,"Moderate and High Density(Suburban and Urban)",1957,"1950-1969",0.222641509,1,250.4,1200,2.84469497655822,31.6037736,9.3396227
"2678","12011091901","2010_2014","12011",13,0,"Miami",1,7000,42445.8,9.98995724362071,20.6160728518326,6902.34748845254,52.0648916350964,"Moderate and High Density(Suburban and Urban)",1958,"1950-1969",1,0,2760.4,2052,18.3649038803503,81.0041841,-18.9958159
"2679","12011091901","2015_2019","12011",84,1,"Miami",1,7000,54695.6,7.55474807437902,26.1755487852328,7854.0702069637,49.372469495202,"Moderate and High Density(Suburban and Urban)",1956,"1950-1969",1,1,1864.2,2016,12.6224878472579,81.0041841,-18.9958159
"2680","12011091902","2010_2014","12011",3,0,"Miami",1,7000,35664.4,11.0571020547981,30.9991100579642,9613.76242028771,77.2359497379712,"Moderate and High Density(Suburban and Urban)",1967,"1950-1969",0.85755814,0,905.6,3132,3.9436538376117,2.2286822,-83.5271318
"2681","12011091902","2015_2019","12011",5,0,"Miami",1,7000,37157.4,13.7299215747427,29.2613879178706,9818.47842206733,80.2471836367057,"Moderate and High Density(Suburban and Urban)",1969,"1950-1969",0.85755814,1,176.4,2924,0.819067448164132,2.2286822,-83.5271318
"2682","12011092000","2010_2014","12011",14,0,"Miami",1,7000,91146.8,0.907709995913195,24.4131540013632,4390.93093211811,14.0901555319036,"Moderate and High Density(Suburban and Urban)",1970,"1970-1989",0.995244565,0,5664.4,1607,48.1283959692403,64.0625,-35.4619565
"2683","12011092000","2015_2019","12011",151,3,"Miami",1,7000,110293.4,0.415428845379536,29.4709998729473,4518.45386130359,12.6158672704694,"Moderate and High Density(Suburban and Urban)",1974,"1970-1989",0.995244565,1,3009.8,1638,25.0869454715619,64.0625,-35.4619565
"2684","12011100101","2010_2014","12011",6,0,"Miami",1,7000,44933,1.38493853387725,22.58764651479,10422.9875166206,29.8571023212606,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0.987060998,0,10230.6,5941,23.5104040382753,90.9426987,-7.7634011
"2685","12011100101","2015_2019","12011",26,0,"Miami",1,7000,44586.2,4.00726187467361,24.3213016990134,11698.6395945845,37.5141168318476,"Moderate and High Density(Suburban and Urban)",1978,"1970-1989",0.987060998,1,10047.4,5772,23.7654942442698,90.9426987,-7.7634011
"2686","12011100103","2010_2014","12011",4,0,"Miami",1,7000,39259.4,2.11310051677131,22.9936846501545,4416.12389532882,23.4215863352145,"Moderate and High Density(Suburban and Urban)",1971,"1970-1989",0.987108656,0,1497.2,3227,6.3308459564548,93.7384899,-4.9723757
"2687","12011100103","2015_2019","12011",30,0,"Miami",1,7000,38593,5.87697538714951,31.090559634933,3947.71193188339,30.3873506719364,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.987108656,1,667.8,3107,2.93027853206755,93.7384899,-4.9723757
"2688","12011100105","2010_2014","12011",7,0,"Miami",1,7000,39545.4,1.34458834241119,27.7331479891594,24581.4295394833,29.1139177961376,"Moderate and High Density(Suburban and Urban)",1978,"1970-1989",0.870967742,0,3186.6,3801,11.443420573512,67.7419356,-19.3548386
"2689","12011100105","2015_2019","12011",16,0,"Miami",1,7000,46466.6,2.19434077723427,23.8943598157067,27650.2593650806,33.0033495143503,"Moderate and High Density(Suburban and Urban)",1978,"1970-1989",0.870967742,1,98.4,3724,0.356077683940989,67.7419356,-19.3548386
